Episode,Total Rewards,Experience,Priority,Convergence Speed,Exploration Rate,Decay Rate
90,1988.0,1988,86.59744395809643,19,0.011000000000000003,0.011111111111111112
91,2021.0,2021,87.81155512539716,32,0.011000000000000003,0.01098901098901099
92,2036.0,2036,88.2677475581117,14,0.011000000000000003,0.010869565217391304
93,2067.0,2067,88.7645232248947,30,0.011000000000000003,0.010752688172043012
94,2140.0,2140,89.33779799161626,72,0.011000000000000003,0.010638297872340425
95,2167.0,2167,89.85586880010639,26,0.011000000000000003,0.010526315789473684
96,2192.0,2192,91.09562118684403,24,0.011000000000000003,0.010416666666666666
97,2206.0,2206,92.45699517513808,13,0.011000000000000003,0.010309278350515464
98,2224.0,2224,93.13306000901311,17,0.011000000000000003,0.01020408163265306
99,2240.0,2240,93.85101722524374,15,0.011000000000000003,0.010101010101010102
100,2254.0,2254,95.2476980126102,13,0.011000000000000003,0.01
101,2278.0,2278,96.86509090031757,23,0.011000000000000003,0.009900990099009901
102,2290.0,2290,96.89926310784107,11,0.011000000000000003,0.00980392156862745
103,2306.0,2306,98.38612546924304,15,0.011000000000000003,0.009708737864077669
104,2321.0,2321,99.45964835880123,14,0.011000000000000003,0.009615384615384616
105,2336.0,2336,101.10023571308254,14,0.011000000000000003,0.009523809523809525
106,2351.0,2351,102.22551630929684,14,0.011000000000000003,0.009433962264150943
107,2381.0,2381,103.69416964536289,29,0.011000000000000003,0.009345794392523364
108,2394.0,2394,104.9977892475191,12,0.011000000000000003,0.009259259259259259
109,2424.0,2424,106.47562583912537,29,0.011000000000000003,0.009174311926605505
110,2440.0,2440,107.1869297929543,15,0.011000000000000003,0.00909090909090909
111,2455.0,2455,107.87792215928334,14,0.011000000000000003,0.009009009009009009
112,2465.0,2465,109.08247937778667,9,0.011000000000000003,0.008928571428571428
113,2481.0,2481,109.97242861074837,15,0.011000000000000003,0.008849557522123894
114,2489.0,2489,111.09847749660372,7,0.011000000000000003,0.008771929824561403
115,2509.0,2509,112.05355157042544,19,0.011000000000000003,0.008695652173913044
116,2553.0,2553,113.15003804990761,43,0.011000000000000003,0.008620689655172414
117,2573.0,2573,114.34596282410361,19,0.011000000000000003,0.008547008547008548
118,2608.0,2608,115.7444120069425,34,0.011000000000000003,0.00847457627118644
119,2619.0,2619,117.14089496070557,10,0.011000000000000003,0.008403361344537815
120,2630.0,2630,117.86893541057006,10,0.011000000000000003,0.008333333333333333
121,2664.0,2664,118.3068990329976,33,0.011000000000000003,0.008264462809917356
122,2683.0,2683,118.81536487238886,18,0.011000000000000003,0.00819672131147541
123,2699.0,2699,119.82040155864435,15,0.011000000000000003,0.008130081300813009
124,2718.0,2718,120.39007125107705,18,0.011000000000000003,0.008064516129032258
125,2742.0,2742,121.45783016909267,23,0.011000000000000003,0.008
126,2760.0,2760,122.00661265558023,17,0.011000000000000003,0.007936507936507936
127,2772.0,2772,123.00198198477418,11,0.011000000000000003,0.007874015748031496
128,2792.0,2792,123.93156495663527,19,0.011000000000000003,0.0078125
129,2825.0,2825,124.94046389632064,32,0.011000000000000003,0.007751937984496124
130,2835.0,2835,125.73808430538743,9,0.011000000000000003,0.007692307692307693
131,2848.0,2848,126.59259740948325,12,0.011000000000000003,0.007633587786259542
132,2871.0,2871,127.61783237623824,22,0.011000000000000003,0.007575757575757576
133,2898.0,2898,128.93481916143477,26,0.011000000000000003,0.007518796992481203
134,2914.0,2914,129.7058632165259,15,0.011000000000000003,0.007462686567164179
135,2929.0,2929,130.1781843725858,14,0.011000000000000003,0.007407407407407408
136,2973.0,2973,130.9400518296969,43,0.011000000000000003,0.007352941176470588
137,2983.0,2983,131.8055349557425,9,0.011000000000000003,0.0072992700729927005
138,3000.0,3000,132.84725959524118,16,0.011000000000000003,0.007246376811594203
139,3013.0,3013,132.97561722459645,12,0.011000000000000003,0.007194244604316547
140,3025.0,3025,133.9462071289779,11,0.011000000000000003,0.007142857142857143
141,3064.0,3064,135.27273295242244,38,0.011000000000000003,0.0070921985815602835
142,3078.0,3078,136.7775887442108,13,0.011000000000000003,0.007042253521126761
143,3104.0,3104,137.25063111652918,25,0.011000000000000003,0.006993006993006993
144,3118.0,3118,137.4360365558285,13,0.011000000000000003,0.006944444444444444
145,3151.0,3151,137.79472062704926,32,0.011000000000000003,0.006896551724137931
146,3171.0,3171,139.38209932610823,19,0.011000000000000003,0.00684931506849315
147,3184.0,3184,140.14184748857517,12,0.011000000000000003,0.006802721088435374
148,3194.0,3194,140.49450435498844,9,0.011000000000000003,0.006756756756756757
149,3209.0,3209,141.43311415911458,14,0.011000000000000003,0.006711409395973154
150,3219.0,3219,142.45817844857655,9,0.011000000000000003,0.006666666666666667
151,3233.0,3233,143.27318508417645,13,0.011000000000000003,0.006622516556291391
152,3258.0,3258,144.09351929549814,24,0.011000000000000003,0.006578947368421052
153,3269.0,3269,144.795046751475,10,0.011000000000000003,0.006535947712418301
154,3284.0,3284,145.82943270785935,14,0.011000000000000003,0.006493506493506494
155,3298.0,3298,146.7024399407127,13,0.011000000000000003,0.0064516129032258064
156,3330.0,3330,147.62998196469985,31,0.011000000000000003,0.00641025641025641
157,3347.0,3347,148.54489064643056,16,0.011000000000000003,0.006369426751592357
158,3361.0,3361,149.09790916573382,13,0.011000000000000003,0.006329113924050633
159,3374.0,3374,150.4383699041117,12,0.011000000000000003,0.006289308176100629
160,3388.0,3388,150.75939871150118,13,0.011000000000000003,0.00625
161,3402.0,3402,151.5333535026979,13,0.011000000000000003,0.006211180124223602
162,3448.0,3448,152.0108591245938,45,0.011000000000000003,0.006172839506172839
163,3463.0,3463,152.4143905508194,14,0.011000000000000003,0.006134969325153374
164,3491.0,3491,154.0465188987762,27,0.011000000000000003,0.006097560975609756
165,3520.0,3520,154.76677639591114,28,0.011000000000000003,0.006060606060606061
166,3575.0,3575,155.6192045295101,54,0.011000000000000003,0.006024096385542169
167,3601.0,3601,156.6409913346148,25,0.011000000000000003,0.005988023952095809
168,3620.0,3620,157.2833564522518,18,0.011000000000000003,0.005952380952380952
169,3628.0,3628,158.10685087699542,7,0.011000000000000003,0.005917159763313609
170,3645.0,3645,158.9358499500487,16,0.011000000000000003,0.0058823529411764705
171,3696.0,3696,159.93203636869498,50,0.011000000000000003,0.005847953216374269
172,3709.0,3709,160.55991268982302,12,0.011000000000000003,0.005813953488372093
173,3729.0,3729,162.35352101198157,19,0.011000000000000003,0.005780346820809248
174,3742.0,3742,163.14187335039276,12,0.011000000000000003,0.005747126436781609
175,3767.0,3767,164.29917717086255,24,0.011000000000000003,0.005714285714285714
176,3833.0,3833,164.8780234980333,65,0.011000000000000003,0.005681818181818182
177,3847.0,3847,165.54826477660717,13,0.011000000000000003,0.005649717514124294
178,3860.0,3860,166.45053753342182,12,0.011000000000000003,0.0056179775280898875
179,3872.0,3872,167.1412653400086,11,0.011000000000000003,0.00558659217877095
180,3887.0,3887,168.44522148065923,14,0.011000000000000003,0.005555555555555556
181,3906.0,3906,169.0725799050136,18,0.011000000000000003,0.0055248618784530384
182,3934.0,3934,170.2237536426939,27,0.011000000000000003,0.005494505494505495
183,3948.0,3948,170.76163889660432,13,0.011000000000000003,0.00546448087431694
184,3961.0,3961,170.9920984633521,12,0.011000000000000003,0.005434782608695652
185,3971.0,3971,171.8926540774226,9,0.011000000000000003,0.005405405405405406
186,3988.0,3988,172.40887163300428,16,0.011000000000000003,0.005376344086021506
187,4006.0,4006,173.46335060194957,17,0.011000000000000003,0.0053475935828877
188,4018.0,4018,174.31149359732365,11,0.011000000000000003,0.005319148936170213
189,4036.0,4036,175.64211022918408,17,0.011000000000000003,0.005291005291005291
190,4057.0,4057,176.03106120670725,20,0.011000000000000003,0.005263157894736842
191,4071.0,4071,177.00209532230576,13,0.011000000000000003,0.005235602094240838
192,4094.0,4094,177.42616645134083,22,0.011000000000000003,0.005208333333333333
193,4149.0,4149,178.16306887627883,54,0.011000000000000003,0.0051813471502590676
194,4165.0,4165,179.20708764371963,15,0.011000000000000003,0.005154639175257732
195,4177.0,4177,180.8367503149732,11,0.011000000000000003,0.005128205128205128
196,4195.0,4195,181.32991238399762,17,0.011000000000000003,0.00510204081632653
197,4212.0,4212,182.07855322674965,16,0.011000000000000003,0.005076142131979695
198,4222.0,4222,182.81153369546888,9,0.011000000000000003,0.005050505050505051
199,4235.0,4235,183.77368284923838,12,0.011000000000000003,0.005025125628140704
200,4259.0,4259,185.44594741265914,23,0.011000000000000003,0.005
201,4274.0,4274,186.39875754575084,14,0.011000000000000003,0.004975124378109453
202,4308.0,4308,187.12139420062758,33,0.011000000000000003,0.0049504950495049506
203,4318.0,4318,188.0886965569683,9,0.011000000000000003,0.0049261083743842365
204,4332.0,4332,189.04388149152877,13,0.011000000000000003,0.004901960784313725
205,4345.0,4345,190.38590167198515,12,0.011000000000000003,0.004878048780487805
206,4373.0,4373,191.20465909762154,27,0.011000000000000003,0.0048543689320388345
207,4386.0,4386,191.69407743237826,12,0.011000000000000003,0.004830917874396135
208,4414.0,4414,192.40838929683633,27,0.011000000000000003,0.004807692307692308
209,4456.0,4456,193.25737489109483,41,0.011000000000000003,0.004784688995215311
210,4472.0,4472,193.90170670578414,15,0.011000000000000003,0.004761904761904762
211,4499.0,4499,195.05468831745125,26,0.011000000000000003,0.004739336492890996
212,4519.0,4519,196.438766457667,19,0.011000000000000003,0.0047169811320754715
213,4539.0,4539,197.30421580945395,19,0.011000000000000003,0.004694835680751174
214,4563.0,4563,197.67663916217393,23,0.011000000000000003,0.004672897196261682
215,4577.0,4577,198.28308675153394,13,0.011000000000000003,0.004651162790697674
216,4597.0,4597,198.7581771581157,19,0.011000000000000003,0.004629629629629629
217,4608.0,4608,199.99622218724323,10,0.011000000000000003,0.004608294930875576
218,4639.0,4639,200.42053994862894,30,0.011000000000000003,0.0045871559633027525
219,4666.0,4666,202.10592388785952,26,0.011000000000000003,0.0045662100456621
220,4681.0,4681,203.104277846542,14,0.011000000000000003,0.004545454545454545
221,4702.0,4702,203.5130223808062,20,0.011000000000000003,0.004524886877828055
222,4714.0,4714,203.91824118997442,11,0.011000000000000003,0.0045045045045045045
223,4732.0,4732,204.9751272681533,17,0.011000000000000003,0.004484304932735426
224,4757.0,4757,205.41176350353874,24,0.011000000000000003,0.004464285714285714
225,4790.0,4790,206.5112380310776,32,0.011000000000000003,0.0044444444444444444
226,4819.0,4819,207.78278774529048,28,0.011000000000000003,0.004424778761061947
227,4842.0,4842,209.07210771205797,22,0.011000000000000003,0.004405286343612335
228,4902.0,4902,209.46705390832958,59,0.011000000000000003,0.0043859649122807015
229,4915.0,4915,210.3237985445091,12,0.011000000000000003,0.004366812227074236
230,4928.0,4928,211.17568692254954,12,0.011000000000000003,0.004347826086956522
231,4941.0,4941,212.15597673614474,12,0.011000000000000003,0.004329004329004329
232,4981.0,4981,212.59330142122928,39,0.011000000000000003,0.004310344827586207
233,5000.0,5000,213.05153333182008,18,0.011000000000000003,0.004291845493562232
234,5028.0,5028,213.33388580643597,27,0.011000000000000003,0.004273504273504274
235,5068.0,5068,214.2498737302734,39,0.011000000000000003,0.00425531914893617
236,5111.0,5111,215.93816554553234,42,0.011000000000000003,0.00423728813559322
237,5138.0,5138,216.38155662958667,26,0.011000000000000003,0.004219409282700422
238,5149.0,5149,217.56905984769088,10,0.011000000000000003,0.004201680672268907
239,5164.0,5164,218.79539135288556,14,0.011000000000000003,0.0041841004184100415
240,5193.0,5193,218.9525741579805,28,0.011000000000000003,0.004166666666666667
241,5216.0,5216,219.9823173839719,22,0.011000000000000003,0.004149377593360996
242,5246.0,5246,220.73449498601514,29,0.011000000000000003,0.004132231404958678
243,5256.0,5256,221.15215755034825,9,0.011000000000000003,0.00411522633744856
244,5267.0,5267,222.40454457858004,10,0.011000000000000003,0.004098360655737705
245,5279.0,5279,223.15079445002684,11,0.011000000000000003,0.004081632653061225
246,5293.0,5293,223.8963947170581,13,0.011000000000000003,0.0040650406504065045
247,5314.0,5314,224.52710725779534,20,0.011000000000000003,0.004048582995951417
248,5359.0,5359,225.07304189599586,44,0.011000000000000003,0.004032258064516129
249,5372.0,5372,226.04975745943435,12,0.011000000000000003,0.004016064257028112
250,5389.0,5389,227.545907296885,16,0.011000000000000003,0.004
251,5411.0,5411,227.79606484636554,21,0.011000000000000003,0.00398406374501992
252,5424.0,5424,229.42643360783012,12,0.011000000000000003,0.003968253968253968
253,5455.0,5455,229.7289144213523,30,0.011000000000000003,0.003952569169960474
254,5472.0,5472,230.4023519168906,16,0.011000000000000003,0.003937007874015748
255,5513.0,5513,231.34944621004072,40,0.011000000000000003,0.00392156862745098
256,5528.0,5528,232.3891704066652,14,0.011000000000000003,0.00390625
257,5546.0,5546,233.01571139018682,17,0.011000000000000003,0.0038910505836575876
258,5578.0,5578,233.98872749824088,31,0.011000000000000003,0.003875968992248062
259,5592.0,5592,234.57366235778136,13,0.011000000000000003,0.003861003861003861
260,5611.0,5611,235.12345024786637,18,0.011000000000000003,0.0038461538461538464
261,5625.0,5625,235.9220297290842,13,0.011000000000000003,0.0038314176245210726
262,5651.0,5651,237.61127268388427,25,0.011000000000000003,0.003816793893129771
263,5683.0,5683,237.9596732697651,31,0.011000000000000003,0.0038022813688212928
264,5732.0,5732,238.58144604635234,48,0.011000000000000003,0.003787878787878788
265,5770.0,5770,238.68037555527903,37,0.011000000000000003,0.0037735849056603774
266,5794.0,5794,239.3560105408627,23,0.011000000000000003,0.0037593984962406013
267,5809.0,5809,240.7897197355582,14,0.011000000000000003,0.003745318352059925
268,5837.0,5837,242.07943947367747,27,0.011000000000000003,0.0037313432835820895
269,5849.0,5849,243.52614401697974,11,0.011000000000000003,0.0037174721189591076
270,5885.0,5885,244.88197327300088,35,0.011000000000000003,0.003703703703703704
271,5914.0,5914,246.00753344532853,28,0.011000000000000003,0.0036900369003690036
272,5924.0,5924,247.0541188743578,9,0.011000000000000003,0.003676470588235294
273,5945.0,5945,248.03630169014605,20,0.011000000000000003,0.003663003663003663
274,5955.0,5955,248.78170250856567,9,0.011000000000000003,0.0036496350364963502
275,5987.0,5987,249.850827074793,31,0.011000000000000003,0.0036363636363636364
276,6018.0,6018,250.369791628135,30,0.011000000000000003,0.0036231884057971015
277,6032.0,6032,251.32172158009817,13,0.011000000000000003,0.0036101083032490976
278,6048.0,6048,252.11947804038633,15,0.011000000000000003,0.0035971223021582736
279,6063.0,6063,252.5890102074111,14,0.011000000000000003,0.0035842293906810036
280,6086.0,6086,253.04068712155436,22,0.011000000000000003,0.0035714285714285713
281,6109.0,6109,253.9263174074946,22,0.011000000000000003,0.0035587188612099642
282,6127.0,6127,254.34713125310972,17,0.011000000000000003,0.0035460992907801418
283,6153.0,6153,254.47772707985038,25,0.011000000000000003,0.0035335689045936395
284,6175.0,6175,254.9843119789011,21,0.011000000000000003,0.0035211267605633804
285,6194.0,6194,255.3949195550072,18,0.011000000000000003,0.0035087719298245615
286,6207.0,6207,256.5574920824434,12,0.011000000000000003,0.0034965034965034965
287,6228.0,6228,257.83767952683286,20,0.011000000000000003,0.003484320557491289
288,6243.0,6243,258.80252600047334,14,0.011000000000000003,0.003472222222222222
289,6279.0,6279,259.46906320563954,35,0.011000000000000003,0.0034602076124567475
290,6300.0,6300,260.78148636183005,20,0.011000000000000003,0.0034482758620689655
291,6320.0,6320,261.22873616710143,19,0.011000000000000003,0.003436426116838488
292,6336.0,6336,262.4992645183121,15,0.011000000000000003,0.003424657534246575
293,6358.0,6358,262.7181499698733,21,0.011000000000000003,0.0034129692832764505
294,6368.0,6368,263.0561407614686,9,0.011000000000000003,0.003401360544217687
295,6398.0,6398,264.0467693211258,29,0.011000000000000003,0.003389830508474576
296,6411.0,6411,264.39313730449385,12,0.011000000000000003,0.0033783783783783786
297,6469.0,6469,265.3019837089562,57,0.011000000000000003,0.003367003367003367
298,6483.0,6483,266.0961304840156,13,0.011000000000000003,0.003355704697986577
299,6512.0,6512,267.2650770978927,28,0.011000000000000003,0.0033444816053511705
300,6521.0,6521,267.88511219163894,8,0.011000000000000003,0.0033333333333333335
301,6539.0,6539,269.26239376129814,17,0.011000000000000003,0.0033222591362126247
302,6577.0,6577,269.52948046175163,37,0.011000000000000003,0.0033112582781456954
303,6595.0,6595,270.36880168368396,17,0.011000000000000003,0.0033003300330033004
304,6609.0,6609,271.7750013406867,13,0.011000000000000003,0.003289473684210526
305,6624.0,6624,272.73039535914023,14,0.011000000000000003,0.003278688524590164
306,6645.0,6645,273.869131379116,20,0.011000000000000003,0.0032679738562091504
307,6666.0,6666,274.9880211901579,20,0.011000000000000003,0.003257328990228013
308,6718.0,6718,275.50994521573745,51,0.011000000000000003,0.003246753246753247
309,6728.0,6728,276.0592367629303,9,0.011000000000000003,0.003236245954692557
310,6747.0,6747,276.78032875939516,18,0.011000000000000003,0.0032258064516129032
311,6757.0,6757,277.33423402059583,9,0.011000000000000003,0.003215434083601286
312,6769.0,6769,279.0670794959324,11,0.011000000000000003,0.003205128205128205
313,6788.0,6788,279.54759187667236,18,0.011000000000000003,0.003194888178913738
314,6801.0,6801,280.2294503108771,12,0.011000000000000003,0.0031847133757961785
315,6819.0,6819,281.3862159540446,17,0.011000000000000003,0.0031746031746031746
316,6835.0,6835,282.68744283913276,15,0.011000000000000003,0.0031645569620253164
317,6885.0,6885,283.699727013513,49,0.011000000000000003,0.0031545741324921135
318,6907.0,6907,284.7757276861101,21,0.011000000000000003,0.0031446540880503146
319,6927.0,6927,285.79899704063035,19,0.011000000000000003,0.003134796238244514
320,6950.0,6950,286.230939531338,22,0.011000000000000003,0.003125
321,6959.0,6959,287.3274136642851,8,0.011000000000000003,0.003115264797507788
322,6992.0,6992,288.26374947282306,32,0.011000000000000003,0.003105590062111801
323,7016.0,7016,288.99215315571325,23,0.011000000000000003,0.0030959752321981426
324,7053.0,7053,290.1222514160702,36,0.011000000000000003,0.0030864197530864196
325,7100.0,7100,291.1651427254001,46,0.011000000000000003,0.003076923076923077
326,7124.0,7124,292.48952823333354,23,0.011000000000000003,0.003067484662576687
327,7138.0,7138,293.0461212622338,13,0.011000000000000003,0.0030581039755351682
328,7166.0,7166,294.3416119749786,27,0.011000000000000003,0.003048780487804878
329,7174.0,7174,295.02106562454344,7,0.011000000000000003,0.00303951367781155
330,7197.0,7197,295.24893170016435,22,0.011000000000000003,0.0030303030303030303
331,7224.0,7224,296.4152210368961,26,0.011000000000000003,0.0030211480362537764
332,7280.0,7280,297.8176604162166,55,0.011000000000000003,0.0030120481927710845
333,7305.0,7305,299.3063598890305,24,0.011000000000000003,0.003003003003003003
334,7345.0,7345,300.72457079038503,39,0.011000000000000003,0.0029940119760479044
335,7362.0,7362,301.52492909804613,16,0.011000000000000003,0.0029850746268656717
336,7377.0,7377,302.5159781373559,14,0.011000000000000003,0.002976190476190476
337,7399.0,7399,303.0431782359637,21,0.011000000000000003,0.002967359050445104
338,7409.0,7409,303.94347074271434,9,0.011000000000000003,0.0029585798816568047
339,7439.0,7439,304.8823976370088,29,0.011000000000000003,0.0029498525073746312
340,7478.0,7478,306.1612613405341,38,0.011000000000000003,0.0029411764705882353
341,7487.0,7487,306.97346875647116,8,0.011000000000000003,0.002932551319648094
342,7500.0,7500,308.4859254660774,12,0.011000000000000003,0.0029239766081871343
343,7524.0,7524,309.32632320546463,23,0.011000000000000003,0.0029154518950437317
344,7541.0,7541,310.3092710495972,16,0.011000000000000003,0.0029069767441860465
345,7553.0,7553,311.33227396726403,11,0.011000000000000003,0.002898550724637681
346,7564.0,7564,311.9652609411329,10,0.011000000000000003,0.002890173410404624
347,7576.0,7576,312.14197350024546,11,0.011000000000000003,0.002881844380403458
348,7589.0,7589,313.51605446634534,12,0.011000000000000003,0.0028735632183908046
349,7601.0,7601,314.8050285392629,11,0.011000000000000003,0.0028653295128939827
350,7620.0,7620,316.0775001414251,18,0.011000000000000003,0.002857142857142857
351,7643.0,7643,317.3630259054801,22,0.011000000000000003,0.002849002849002849
352,7659.0,7659,318.27492919473514,15,0.011000000000000003,0.002840909090909091
353,7670.0,7670,319.2901755761862,10,0.011000000000000003,0.0028328611898017
354,7689.0,7689,319.7581677997397,18,0.011000000000000003,0.002824858757062147
355,7749.0,7749,320.45690010753043,59,0.011000000000000003,0.0028169014084507044
356,7771.0,7771,320.709775504805,21,0.011000000000000003,0.0028089887640449437
357,7792.0,7792,322.0482708609335,20,0.011000000000000003,0.0028011204481792717
358,7822.0,7822,323.233379243071,29,0.011000000000000003,0.002793296089385475
359,7832.0,7832,323.9333911339782,9,0.011000000000000003,0.002785515320334262
360,7855.0,7855,324.65784088355497,22,0.011000000000000003,0.002777777777777778
361,7897.0,7897,325.69942963317135,41,0.011000000000000003,0.002770083102493075
362,7910.0,7910,326.55320261549207,12,0.011000000000000003,0.0027624309392265192
363,7925.0,7925,327.45141575557096,14,0.011000000000000003,0.0027548209366391185
364,7942.0,7942,328.1586348256256,16,0.011000000000000003,0.0027472527472527475
365,7963.0,7963,329.0646195738569,20,0.011000000000000003,0.0027397260273972603
366,7984.0,7984,329.25682348741714,20,0.011000000000000003,0.00273224043715847
367,8000.0,8000,330.1012081123112,15,0.011000000000000003,0.0027247956403269754
368,8020.0,8020,331.42487169709506,19,0.011000000000000003,0.002717391304347826
369,8031.0,8031,332.5106097233314,10,0.011000000000000003,0.0027100271002710027
