Episode,Total Rewards,Experience,Priority,Convergence Speed,Exploration Rate,Decay Rate
366,8362.0,8362,354.86180493910854,15,0.011000000000000003,0.00273224043715847
367,8384.0,8384,356.2861562282428,21,0.011000000000000003,0.0027247956403269754
368,8419.0,8419,357.911344393247,34,0.011000000000000003,0.002717391304347826
369,8433.0,8433,359.1164215232494,13,0.011000000000000003,0.0027100271002710027
370,8460.0,8460,360.3087968045696,26,0.011000000000000003,0.002702702702702703
371,8472.0,8472,361.5111362667975,11,0.011000000000000003,0.0026954177897574125
372,8486.0,8486,361.94007188771246,13,0.011000000000000003,0.002688172043010753
373,8515.0,8515,362.82878543126736,28,0.011000000000000003,0.002680965147453083
374,8530.0,8530,363.66127270504774,14,0.011000000000000003,0.00267379679144385
375,8571.0,8571,365.0220106861898,40,0.011000000000000003,0.0026666666666666666
376,8584.0,8584,365.1488762856599,12,0.011000000000000003,0.0026595744680851063
377,8614.0,8614,365.586881573551,29,0.011000000000000003,0.002652519893899204
378,8640.0,8640,366.160791362535,25,0.011000000000000003,0.0026455026455026454
379,8657.0,8657,367.5282046046597,16,0.011000000000000003,0.002638522427440633
380,8672.0,8672,368.56579687914694,14,0.011000000000000003,0.002631578947368421
381,8707.0,8707,368.96186704680014,34,0.011000000000000003,0.0026246719160104987
382,8724.0,8724,370.17175740346863,16,0.011000000000000003,0.002617801047120419
383,8751.0,8751,371.22899250775106,26,0.011000000000000003,0.0026109660574412533
384,8768.0,8768,372.01612127434214,16,0.011000000000000003,0.0026041666666666665
385,8779.0,8779,372.64608497386746,10,0.011000000000000003,0.0025974025974025974
386,8798.0,8798,374.2115204550566,18,0.011000000000000003,0.0025906735751295338
387,8808.0,8808,375.8152315064141,9,0.011000000000000003,0.002583979328165375
388,8830.0,8830,376.93191182651657,21,0.011000000000000003,0.002577319587628866
389,8843.0,8843,377.6816861745962,12,0.011000000000000003,0.002570694087403599
390,8872.0,8872,378.7125303156582,28,0.011000000000000003,0.002564102564102564
391,8894.0,8894,379.73194880281847,21,0.011000000000000003,0.0025575447570332483
392,8951.0,8951,380.6181153513613,56,0.011000000000000003,0.002551020408163265
393,9001.0,9001,381.38909042906465,49,0.011000000000000003,0.002544529262086514
394,9033.0,9033,381.9978685358965,31,0.011000000000000003,0.0025380710659898475
395,9048.0,9048,383.30386859030267,14,0.011000000000000003,0.002531645569620253
396,9063.0,9063,384.5369013040068,14,0.011000000000000003,0.0025252525252525255
397,9073.0,9073,385.4562137175218,9,0.011000000000000003,0.0025188916876574307
398,9103.0,9103,386.04683496762567,29,0.011000000000000003,0.002512562814070352
399,9120.0,9120,387.0150417134192,16,0.011000000000000003,0.002506265664160401
400,9145.0,9145,387.4417214381226,24,0.011000000000000003,0.0025
401,9171.0,9171,388.4642606486532,25,0.011000000000000003,0.0024937655860349127
402,9188.0,9188,389.8212339420761,16,0.011000000000000003,0.0024875621890547263
403,9207.0,9207,390.099726109172,18,0.011000000000000003,0.0024813895781637717
404,9224.0,9224,391.6127470350604,16,0.011000000000000003,0.0024752475247524753
405,9273.0,9273,392.63077581506593,48,0.011000000000000003,0.0024691358024691358
406,9290.0,9290,393.7645894787527,16,0.011000000000000003,0.0024630541871921183
407,9305.0,9305,395.0828552935066,14,0.011000000000000003,0.002457002457002457
408,9338.0,9338,395.72222982585447,32,0.011000000000000003,0.0024509803921568627
409,9351.0,9351,397.1772256729909,12,0.011000000000000003,0.0024449877750611247
410,9364.0,9364,397.60676293771854,12,0.011000000000000003,0.0024390243902439024
411,9385.0,9385,398.5943790618403,20,0.011000000000000003,0.0024330900243309003
412,9396.0,9396,399.02730600386866,10,0.011000000000000003,0.0024271844660194173
413,9416.0,9416,400.0047287038819,19,0.011000000000000003,0.002421307506053269
414,9433.0,9433,401.077324117482,16,0.011000000000000003,0.0024154589371980675
415,9456.0,9456,401.7297141302387,22,0.011000000000000003,0.0024096385542168677
416,9483.0,9483,402.90110884167757,26,0.011000000000000003,0.002403846153846154
417,9520.0,9520,403.3501977699872,36,0.011000000000000003,0.002398081534772182
418,9535.0,9535,404.5210741995493,14,0.011000000000000003,0.0023923444976076554
419,9565.0,9565,405.72723690209506,29,0.011000000000000003,0.002386634844868735
420,9582.0,9582,406.60323807294935,16,0.011000000000000003,0.002380952380952381
421,9609.0,9609,407.66493015983093,26,0.011000000000000003,0.0023752969121140144
422,9624.0,9624,408.335804246541,14,0.011000000000000003,0.002369668246445498
423,9682.0,9682,409.24590103236375,57,0.011000000000000003,0.002364066193853428
424,9703.0,9703,409.7432387394065,20,0.011000000000000003,0.0023584905660377358
425,9714.0,9714,410.1743730934255,10,0.011000000000000003,0.002352941176470588
426,9742.0,9742,411.73085113525946,27,0.011000000000000003,0.002347417840375587
427,9761.0,9761,412.4444784508847,18,0.011000000000000003,0.00234192037470726
428,9781.0,9781,414.04978710183525,19,0.011000000000000003,0.002336448598130841
429,9795.0,9795,415.2971914412193,13,0.011000000000000003,0.002331002331002331
430,9805.0,9805,416.8113337706979,9,0.011000000000000003,0.002325581395348837
431,9836.0,9836,417.6757722570544,30,0.011000000000000003,0.002320185614849188
432,9854.0,9854,418.4284628473063,17,0.011000000000000003,0.0023148148148148147
433,9865.0,9865,420.1863167660924,10,0.011000000000000003,0.0023094688221709007
434,9881.0,9881,421.31143093767196,15,0.011000000000000003,0.002304147465437788
435,9915.0,9915,422.4536287380987,33,0.011000000000000003,0.0022988505747126436
436,9939.0,9939,423.4592967990238,23,0.011000000000000003,0.0022935779816513763
437,9961.0,9961,424.13222841563214,21,0.011000000000000003,0.002288329519450801
438,9984.0,9984,424.5811184677557,22,0.011000000000000003,0.00228310502283105
439,9995.0,9995,424.7606615761132,10,0.011000000000000003,0.002277904328018223
440,10025.0,10025,426.2095941787697,29,0.011000000000000003,0.0022727272727272726
441,10049.0,10049,426.97757989097335,23,0.011000000000000003,0.0022675736961451248
442,10064.0,10064,427.6613247431163,14,0.011000000000000003,0.0022624434389140274
443,10091.0,10091,428.91903778601363,26,0.011000000000000003,0.002257336343115124
444,10106.0,10106,429.82840685566254,14,0.011000000000000003,0.0022522522522522522
445,10137.0,10137,430.6180721975505,30,0.011000000000000003,0.0022471910112359553
446,10169.0,10169,431.4988414492854,31,0.011000000000000003,0.002242152466367713
447,10194.0,10194,432.87077694451045,24,0.011000000000000003,0.0022371364653243847
448,10233.0,10233,434.1874470625516,38,0.011000000000000003,0.002232142857142857
449,10264.0,10264,435.1292505954409,30,0.011000000000000003,0.0022271714922048997
450,10316.0,10316,436.22038794089497,51,0.011000000000000003,0.0022222222222222222
451,10329.0,10329,437.4187597213279,12,0.011000000000000003,0.0022172949002217295
452,10348.0,10348,437.6156245971657,18,0.011000000000000003,0.0022123893805309734
453,10371.0,10371,438.5033073728118,22,0.011000000000000003,0.002207505518763797
454,10396.0,10396,438.97092174378656,24,0.011000000000000003,0.0022026431718061676
455,10407.0,10407,440.1474146354889,10,0.011000000000000003,0.002197802197802198
456,10422.0,10422,440.3659331360765,14,0.011000000000000003,0.0021929824561403508
457,10432.0,10432,441.2366827144958,9,0.011000000000000003,0.002188183807439825
458,10458.0,10458,442.67345350401934,25,0.011000000000000003,0.002183406113537118
459,10474.0,10474,443.81620627091655,15,0.011000000000000003,0.002178649237472767
460,10493.0,10493,444.5761718571351,18,0.011000000000000003,0.002173913043478261
461,10504.0,10504,445.0954529522121,10,0.011000000000000003,0.0021691973969631237
462,10516.0,10516,445.4951130832652,11,0.011000000000000003,0.0021645021645021645
463,10526.0,10526,446.08689460142085,9,0.011000000000000003,0.0021598272138228943
464,10545.0,10545,446.6652647696682,18,0.011000000000000003,0.0021551724137931034
465,10629.0,10629,447.6765607749547,83,0.011000000000000003,0.002150537634408602
466,10649.0,10649,449.0219628639923,19,0.011000000000000003,0.002145922746781116
467,10663.0,10663,449.40521246229343,13,0.011000000000000003,0.0021413276231263384
468,10687.0,10687,450.73751298900106,23,0.011000000000000003,0.002136752136752137
469,10698.0,10698,451.50950060264176,10,0.011000000000000003,0.0021321961620469083
470,10712.0,10712,452.85674181580083,13,0.011000000000000003,0.002127659574468085
471,10731.0,10731,453.53324743007767,18,0.011000000000000003,0.0021231422505307855
472,10742.0,10742,454.4985938847679,10,0.011000000000000003,0.00211864406779661
473,10751.0,10751,454.79542689077266,8,0.011000000000000003,0.0021141649048625794
474,10764.0,10764,455.8923181214111,12,0.011000000000000003,0.002109704641350211
475,10775.0,10775,457.10418794012014,10,0.011000000000000003,0.002105263157894737
476,10796.0,10796,458.069893488693,20,0.011000000000000003,0.0021008403361344537
477,10819.0,10819,458.7104521610564,22,0.011000000000000003,0.0020964360587002098
478,10834.0,10834,459.91723041618513,14,0.011000000000000003,0.0020920502092050207
479,10879.0,10879,461.4483399451342,44,0.011000000000000003,0.0020876826722338203
480,10896.0,10896,461.91606289438147,16,0.011000000000000003,0.0020833333333333333
481,10933.0,10933,462.78468911706364,36,0.011000000000000003,0.002079002079002079
482,10946.0,10946,463.2854201057055,12,0.011000000000000003,0.002074688796680498
483,10981.0,10981,464.4215205724523,34,0.011000000000000003,0.002070393374741201
484,11019.0,11019,464.6513840867121,37,0.011000000000000003,0.002066115702479339
485,11035.0,11035,465.585532700881,15,0.011000000000000003,0.002061855670103093
486,11053.0,11053,466.3663059017167,17,0.011000000000000003,0.00205761316872428
487,11095.0,11095,468.10937247114725,41,0.011000000000000003,0.002053388090349076
488,11130.0,11130,469.3761293439428,34,0.011000000000000003,0.0020491803278688526
489,11141.0,11141,469.64951191763987,10,0.011000000000000003,0.002044989775051125
490,11150.0,11150,470.4993345470898,8,0.011000000000000003,0.0020408163265306124
491,11163.0,11163,471.31671635308606,12,0.011000000000000003,0.002036659877800407
492,11184.0,11184,472.01339281022905,20,0.011000000000000003,0.0020325203252032522
493,11220.0,11220,472.84592716014726,35,0.011000000000000003,0.002028397565922921
494,11234.0,11234,473.30004346755743,13,0.011000000000000003,0.0020242914979757085
495,11263.0,11263,474.34753023952993,28,0.011000000000000003,0.00202020202020202
496,11277.0,11277,474.7749011511629,13,0.011000000000000003,0.0020161290322580645
497,11289.0,11289,475.64014860511645,11,0.011000000000000003,0.002012072434607646
498,11317.0,11317,476.47931516506884,27,0.011000000000000003,0.002008032128514056
499,11330.0,11330,477.9928912615078,12,0.011000000000000003,0.002004008016032064
500,11350.0,11350,479.46441909536736,19,0.011000000000000003,0.002
