Episode,Total Rewards,Experience,Priority,Decay Rate,Exploration Rate,Convergence Speed
46,10.0,10,1.2289960005082008,1.6918979226151304e-10,0.6376281516217733,10.0
47,20.0,20,1.439712328644657,1.026187963170189e-10,0.631283645506926,20.0
48,12.0,12,1.4775459853708635,6.224144622907783e-11,0.6250022682827008,12.0
49,19.0,19,1.020285907248074,3.775134544279098e-11,0.6187833918061408,19.0
50,40.0,40,1.1167245488970172,2.289734845645553e-11,0.6126263941844161,40.0
51,18.0,18,0.8410805132286513,1.3887943864964021e-11,0.6065306597126334,18.0
52,14.0,14,1.1747652706262184,8.423463754468647e-12,0.6004955788122659,14.0
53,11.0,11,0.9477624506433645,5.109089028063325e-12,0.5945205479701944,11.0
54,14.0,14,1.0080689430446734,3.0988191387218256e-12,0.5886049696783552,14.0
55,11.0,11,1.2365533336243464,1.8795288165390832e-12,0.5827482523739896,11.0
56,13.0,13,1.3496351160288957,1.1399918530443554e-12,0.5769498103804866,13.0
57,15.0,15,1.1927903592998763,6.914400106940203e-13,0.5712090638488149,15.0
58,13.0,13,1.4047896466370267,4.1937956583795446e-13,0.5655254386995371,13.0
59,15.0,15,0.9850579509778227,2.543665647376923e-13,0.559898366565402,15.0
60,12.0,12,0.8731472882744603,1.5428112031918877e-13,0.5543272847345071,12.0
61,10.0,10,0.38115026832188237,9.357622968840175e-14,0.5488116360940265,10.0
62,15.0,15,1.2618248167747161,5.675685232632723e-14,0.5433508690744998,15.0
63,16.0,16,0.7499550446286681,3.442477108469977e-14,0.5379444375946745,16.0
64,12.0,12,1.1203619379749226,2.0879679116459336e-14,0.5325918010068972,12.0
65,11.0,11,0.4008337013712935,1.2664165549094176e-14,0.5272924240430485,11.0
66,15.0,15,0.768637405959147,7.681204685202095e-15,0.522045776761016,15.0
67,17.0,17,0.5553134151137268,4.658886145103398e-15,0.5168513344916992,17.0
68,12.0,12,1.1609692111084675,2.825757287115611e-15,0.5117085777865424,12.0
69,25.0,25,0.7720323387107503,1.713908431542013e-15,0.5066169923655895,25.0
70,24.0,24,0.7935658379628105,1.039538011670222e-15,0.5015760690660555,24.0
71,17.0,17,0.7681393198704416,6.305116760146989e-16,0.49658530379140947,17.0
72,17.0,17,0.8588309942958426,3.8242466280971355e-16,0.4916441974609651,17.0
73,26.0,26,0.517002360328948,2.3195228302435696e-16,0.4867522559599717,26.0
74,17.0,17,0.8258064575934256,1.4068617124461467e-16,0.48190899009020244,17.0
75,11.0,11,0.5856100895460996,8.533047625744066e-17,0.4771139155210344,11.0
76,10.0,10,0.6884765251932379,5.175555005801869e-17,0.4723665527410147,10.0
77,21.0,21,0.731813857840294,3.1391327920480296e-17,0.46766642700990924,21.0
78,17.0,17,0.47657171996396486,1.9039802832864523e-17,0.46301306831122807,17.0
79,17.0,17,0.7499199445667024,1.1548224173015786e-17,0.4584060113052235,17.0
80,20.0,20,0.6580238828486574,7.004352026168645e-18,0.45384479528235583,20.0
81,17.0,17,0.8084284551891485,4.248354255291589e-18,0.44932896411722156,17.0
82,9.0,9,0.6554559708478607,2.576757109154981e-18,0.4448580662229411,9.0
83,16.0,16,0.7841376438022548,1.5628821893349888e-18,0.44043165450599925,16.0
84,14.0,14,0.7871641849962808,9.479359653504757e-19,0.43604928632153556,14.0
85,13.0,13,0.6339914595188005,5.74952226429356e-19,0.43171052342907973,13.0
86,21.0,21,0.9877660495635778,3.4872615319944465e-19,0.4274149319487267,21.0
87,10.0,10,0.9614430124086529,2.1151310375910805e-19,0.4231620823177488,10.0
88,16.0,16,1.0816752885134406,1.282891823608785e-19,0.418951549247639,16.0
89,16.0,16,0.3794316227060015,7.781132241133797e-20,0.4147829116815814,16.0
90,12.0,12,0.7680038205040384,4.719495271526123e-20,0.4106557527523455,12.0
91,12.0,12,0.8115163203043538,2.8625185805493937e-20,0.4065696597405991,12.0
92,21.0,21,0.7209638521653897,1.7362052831002947e-20,0.40252422403363597,21.0
93,13.0,13,0.7728782616084743,1.0530617357553812e-20,0.39851904108451414,13.0
94,14.0,14,0.46345949242458884,6.387142293058423e-21,0.3945537103716011,14.0
95,20.0,20,0.6177885145586341,3.873997628687187e-21,0.3906278353585211,20.0
96,12.0,12,0.2648002491949752,2.349698337452817e-21,0.3867410234545012,12.0
97,29.0,29,0.4331814108136659,1.4251640827409352e-21,0.38289288597511206,29.0
98,24.0,24,0.5296222462055883,8.644057113036095e-22,0.37908303810339883,24.0
99,12.0,12,0.6458657727140247,5.242885663363464e-22,0.37531109885139957,12.0
100,11.0,11,0.4310691781559449,3.1799709001977496e-22,0.3715766910220457,11.0
101,11.0,11,0.3373349160616835,1.9287498479639178e-22,0.36787944117144233,11.0
102,14.0,14,0.7895904462649289,1.1698459177061964e-22,0.3642189795715233,14.0
103,17.0,17,0.7613744584877526,7.095474162284704e-23,0.3605949401730783,17.0
104,11.0,11,0.6863128074072655,4.3036226246244867e-23,0.3570069605691474,11.0
105,20.0,20,0.5855137955030172,2.6102790696677047e-23,0.35345468195878016,20.0
106,13.0,13,0.5144835925961165,1.583214286159632e-23,0.3499377491111553,13.0
107,13.0,13,0.6395185776937403,9.602680054508676e-24,0.3464558103300574,13.0
108,15.0,15,0.4972511679909639,5.824319868470494e-24,0.34300851741870664,15.0
109,18.0,18,0.3804657795798913,3.532628572200807e-24,0.3395955256449391,18.0
110,10.0,10,0.628055920141108,2.1426475384166538e-24,0.33621649370673334,10.0
111,15.0,15,0.34496986858298023,1.2995814250075031e-24,0.33287108369807955,15.0
112,15.0,15,0.25159561914297196,7.882359790600851e-25,0.32955896107518906,15.0
113,12.0,12,0.7377217679039743,4.780892883885469e-25,0.32627979462303947,12.0
114,11.0,11,0.38168706599275726,2.899758114878488e-25,0.3230332564222529,11.0
115,12.0,12,0.4582199419525348,1.7587922024243116e-25,0.31981902181630384,12.0
116,19.0,19,0.5343568474204546,1.0667613948338533e-25,0.31663676937905316,19.0
117,13.0,13,0.7209848123560831,6.47023492564546e-26,0.3134861808826053,13.0
118,12.0,12,0.45325461883227314,3.924395857947463e-26,0.31036694126548503,12.0
119,11.0,11,0.5077338382391627,2.3802664086944007e-26,0.30727873860113125,11.0
120,21.0,21,0.547738299633228,1.4437045551572354e-26,0.3042212640667041,21.0
121,13.0,13,0.6717229138974347,8.75651076269652e-27,0.30119421191220214,13.0
122,19.0,19,0.5679100817823947,5.311092249679095e-27,0.2981972794298874,19.0
123,28.0,28,0.2856052717918831,3.221340285992516e-27,0.2952301669240142,28.0
124,17.0,17,0.5316970515188912,1.953841648821924e-27,0.2922925776808594,17.0
125,11.0,11,0.36887829365319535,1.185064864233981e-27,0.2893842179390506,11.0
126,11.0,11,0.2795232485293139,7.187781739060989e-28,0.2865047968601901,11.0
127,20.0,20,0.36110542106020027,4.359610000063081e-28,0.2836540264997704,20.0
128,20.0,20,0.36650112274600044,2.6442371294280543e-28,0.2808316217783798,20.0
129,9.0,9,0.4482153569671733,1.603810890548638e-28,0.27803730045319414,9.0
130,15.0,15,0.10376297329709447,9.727604774987714e-29,0.27527078308975234,15.0
131,13.0,13,0.5086122172804809,5.900090541597061e-29,0.2725317930340126,13.0
132,13.0,13,0.37627717496520746,3.578585808559134e-29,0.2698200563846868,13.0
133,9.0,9,0.24318676571717035,2.1705220113036395e-29,0.26713530196585034,9.0
134,16.0,16,0.47405020492105177,1.3164881474367883e-29,0.26447726129982396,16.0
135,19.0,19,0.4525350944408099,7.984904245686979e-30,0.261845668580326,19.0
136,21.0,21,0.4640474320964307,4.843089239878731e-30,0.2592402606458915,21.0
137,22.0,22,0.41144044088705817,2.9374821117108028e-30,0.2566607769535559,22.0
138,9.0,9,0.10124954321536346,1.7816729631100128e-30,0.25410695955280027,9.0
139,18.0,18,0.3633271831490385,1.0806392777072785e-30,0.25157855305975646,18.0
140,11.0,11,0.5349946993801179,6.554408540191793e-31,0.24907530463166816,11.0
141,11.0,11,0.2976463975980093,3.975449735908647e-31,0.24659696394160643,11.0
142,15.0,15,0.3462440486201856,2.411232150975086e-31,0.2441432831534371,15.0
143,13.0,13,0.48397811084074005,1.462486227251231e-31,0.24171401689703645,13.0
144,10.0,10,0.4328333726587165,8.870427362353295e-32,0.23930892224375455,10.0
145,21.0,21,0.3500742718138601,5.380186160021138e-32,0.23692775868212176,21.0
146,16.0,16,0.42722941780647433,3.263247861014401e-32,0.23457028809379765,16.0
147,11.0,11,0.21912708842121642,1.9792598779469045e-32,0.23223627472975883,11.0
148,18.0,18,0.29792840826533845,1.2004817995138824e-32,0.22992548518672384,18.0
149,13.0,13,0.2570837030056107,7.281290178321643e-33,0.22763768838381274,13.0
150,22.0,22,0.3981828078175999,4.416325735416545e-33,0.22537265553943872,22.0
151,12.0,12,0.10744731072377196,2.6786369618080778e-33,0.22313016014842982,12.0
152,13.0,13,0.4611014027318709,1.6246754435760975e-33,0.2209099779593782,13.0
153,22.0,22,0.16265802090758952,9.854154686111257e-34,0.21871188695221475,22.0
154,27.0,27,0.30652254284105784,5.976846942677399e-34,0.21653566731600707,27.0
155,13.0,13,0.46732876801707446,3.6251409191435593e-34,0.21438110142697794,13.0
156,25.0,25,0.37090058130657844,2.1987591132394053e-34,0.21224797382674304,25.0
157,13.0,13,0.14204126472565923,1.3336148155022614e-34,0.21013607120076472,13.0
158,10.0,10,0.2783904540294974,8.088782738491285e-35,0.20804518235702046,10.0
159,17.0,17,0.34612252074823624,4.906094730649281e-35,0.20597509820488344,17.0
160,21.0,21,0.322151546588879,2.9756968735933825e-35,0.20392561173421342,21.0
161,24.0,24,0.3194979003779636,1.8048513878454153e-35,0.20189651799465538,24.0
162,10.0,10,0.2993035563704676,1.0946977029531417e-35,0.1998876140751445,10.0
163,11.0,11,0.15842492521025275,6.639677199580735e-36,0.19789869908361465,11.0
164,12.0,12,0.22436688952754807,4.027167792140633e-36,0.19592957412690934,12.0
165,15.0,15,0.21964718588354007,2.4426007377405277e-36,0.19398004229089189,15.0
166,31.0,31,0.3066408289372914,1.4815122368763274e-36,0.19204990862075408,31.0
167,11.0,11,0.1931709048508428,8.985825944049381e-37,0.1901389801015205,11.0
168,14.0,14,0.32786021402617216,5.450178937907168e-37,0.1882470656387468,14.0
169,10.0,10,0.12906900618010203,3.3057006267607343e-37,0.18637397603940997,10.0
170,20.0,20,0.2428944349878137,2.005008781961654e-37,0.18451952399298926,20.0
171,15.0,15,0.29058915997747276,1.2160992992528256e-37,0.18268352405273466,15.0
172,16.0,16,0.3631207160734489,7.376015102518876e-38,0.1808657926171221,16.0
173,11.0,11,0.1384178019588814,4.4737793061811207e-38,0.17906614791149322,11.0
174,14.0,14,0.2902821193497479,2.7134843139867624e-38,0.17728440996987782,14.0
175,19.0,19,0.16189747002512295,1.6458114310822737e-38,0.17552040061699686,19.0
176,21.0,21,0.1150516482512225,9.982350930569248e-39,0.17377394345044514,21.0
177,12.0,12,0.2846149327754823,6.054601895401186e-39,0.17204486382305054,12.0
178,12.0,12,0.24438803739720832,3.672301681915042e-39,0.17033298882540943,12.0
179,24.0,24,0.23179395080464696,2.2273635617957438e-39,0.1686381472685955,24.0
180,23.0,23,0.2556226336090302,1.3509642905558535e-39,0.1669601696670407,23.0
181,16.0,16,0.27369105608231764,8.194012623990515e-40,0.16529888822158653,16.0
182,23.0,23,0.09712668084116977,4.9699198825226136e-40,0.16365413680270405,23.0
183,10.0,10,0.21614148105541348,3.0144087850653746e-40,0.16202575093388075,10.0
184,11.0,11,0.25292780131746445,1.8283313490492594e-40,0.16041356777517274,11.0
185,28.0,28,0.2287124822684701,1.1089390193121365e-40,0.15881742610692068,28.0
186,11.0,11,0.265314625187473,6.726055149644708e-41,0.1572371663136276,11.0
187,10.0,10,0.14656723125260743,4.0795586671775603e-41,0.1556726303679973,10.0
188,18.0,18,0.3177950217395904,2.474377409739597e-41,0.1541236618151314,18.0
189,26.0,26,0.2117033106263884,1.5007857627073948e-41,0.15259010575688386,26.0
190,9.0,9,0.1984143598152651,9.10272578742244e-42,0.15107180883637084,9.0
191,12.0,12,0.1345390903078988,5.5210822770285325e-42,0.14956861922263504,12.0
192,11.0,11,0.21500320766171813,3.348705675813844e-42,0.14808038659546244,11.0
193,25.0,25,0.025652715163528732,2.031092662734811e-42,0.14660696213035015,25.0
194,11.0,11,0.17074325331563545,1.2319199726660341e-42,0.14514819848362373,11.0
195,18.0,18,0.18943016802380214,7.47197233734299e-43,0.14370394977770293,18.0
196,21.0,21,0.11438036561697648,4.5319803111231915e-43,0.1422740715865136,21.0
197,26.0,26,0.24353658454149543,2.7487850079102147e-43,0.140858420921045,26.0
198,14.0,14,0.22666344972917452,1.667222384255979e-43,0.13945685621505094,14.0
199,15.0,15,0.18312536577680946,1.0112214926104486e-43,0.13806923731089282,15.0
200,17.0,17,0.053606314634173875,6.133368390286092e-44,0.13669542544552385,17.0
201,23.0,23,0.24333431583748144,3.720075976020836e-44,0.1353352832366127,23.0
202,14.0,14,0.14740545862636517,2.256340135917036e-44,0.13398867466880493,14.0
203,19.0,19,0.2110397133015709,1.368539471173853e-44,0.13265546508012172,19.0
204,12.0,12,0.19350462143548888,8.300611482938556e-45,0.13133552114849303,12.0
205,12.0,12,0.1453301400615711,5.0345753587649823e-45,0.1300287108784259,12.0
206,14.0,14,0.10076874971914526,3.0536243137246927e-45,0.12873490358780423,14.0
207,11.0,11,0.2233566131535907,1.8521167695179754e-45,0.12745396989482075,11.0
208,19.0,19,0.15709849846549526,1.1233656060805691e-45,0.12618578170503877,19.0
209,14.0,14,0.11236616078499831,6.813556821545298e-46,0.12493021219858241,14.0
210,13.0,13,0.13294220382676838,4.132631113961384e-46,0.12368713581745483,13.0
211,14.0,14,0.12436891057169776,2.506567475899953e-46,0.1224564282529819,14.0
212,12.0,12,0.11131696228158372,1.520310024771829e-46,0.12123796643338168,12.0
213,15.0,15,0.05349080296984772,9.221146422925876e-47,0.12003162851145673,15.0
214,9.0,9,0.16236676239045797,5.592908023204021e-47,0.11883729385240965,9.0
215,10.0,10,0.12577074361680068,3.392270193026015e-47,0.11765484302177918,10.0
216,40.0,40,0.04496459327026047,2.0575158780995713e-47,0.11648415777349697,40.0
217,26.0,26,0.12613760212929664,1.2479464629129513e-47,0.11532512103806251,26.0
218,14.0,14,0.07989093190127945,7.569177914366397e-48,0.1141776169108365,14.0
219,16.0,16,0.10453660014229768,4.590938473882946e-48,0.11304153064044985,16.0
220,12.0,12,0.144718383964447,2.7845449412643336e-48,0.11191674861732888,12.0
221,12.0,12,0.12138807521040086,1.6889118802245324e-48,0.11080315836233387,12.0
222,9.0,9,0.21129478212110792,1.0243768369090897e-48,0.10970064851551141,9.0
223,25.0,25,0.1201160553183194,6.213159586848109e-49,0.10860910882495796,25.0
224,21.0,21,0.09178371037234251,3.768471783110857e-49,0.10752843013579495,21.0
225,16.0,16,0.16213560307417882,2.2856936767186716e-49,0.1064585043792528,16.0
226,11.0,11,0.1414952038311102,1.3863432936411706e-49,0.10539922456186433,11.0
227,15.0,15,0.05973155268254846,8.408597124803643e-50,0.104350484754765,15.0
228,11.0,11,0.11271205627786136,5.100071961364906e-50,0.1033121800831002,11.0
229,28.0,28,0.20781713118716355,3.093350011308561e-50,0.10228420671553744,28.0
230,11.0,11,0.06979750333999364,1.8762116230810634e-50,0.1012664618538834,11.0
231,18.0,18,0.19923697771406532,1.1379798735078682e-50,0.1002588437228037,18.0
232,12.0,12,0.17576492230369556,6.902196834184264e-51,0.09926125155964566,12.0
233,16.0,16,0.18604313629367336,4.1863939993042314e-51,0.09827358560436154,16.0
234,13.0,13,0.07950759280737843,2.5391763142150054e-51,0.09729574708953276,13.0
235,12.0,12,0.13570459845675353,1.5400882849875202e-51,0.09632763823049303,12.0
236,22.0,22,0.1396710935223547,9.341107635091788e-52,0.09536916221554961,22.0
237,31.0,31,0.09697796911741983,5.665668176358939e-52,0.09442022319630235,31.0
238,9.0,9,0.14829492495347818,3.43640145671986e-52,0.09348072627805847,9.0
239,24.0,24,0.11588887249650129,2.0842828425817514e-52,0.09255057751034329,24.0
240,16.0,16,0.14434365538840674,1.2641814475388326e-52,0.09162968387750484,16.0
241,13.0,13,0.04307544544945433,7.667648073722e-53,0.09071795328941251,13.0
242,13.0,13,0.04506844924345503,4.650663644598907e-53,0.08981529457224763,13.0
243,26.0,26,0.05200775602890789,2.820770088460135e-53,0.08892161745938634,26.0
244,10.0,10,0.0642265301766936,1.7108835426513892e-53,0.08803683258237255,10.0
245,18.0,18,0.1449912858255762,1.0377033238158346e-53,0.0871608514619813,18.0
246,38.0,38,0.16678090938167106,6.293988815800106e-54,0.0862935864993705,38.0
247,8.0,8,0.09164943702940317,3.817497188671175e-54,0.08543495096732123,8.0
248,16.0,16,0.10266436007059646,2.315429088295851e-54,0.08458485900156469,16.0
249,11.0,11,0.053729433489412275,1.4043787324419038e-54,0.08374322559219596,11.0
250,11.0,11,0.11303052679102189,8.517987590743799e-55,0.08290996657517266,11.0
251,9.0,9,0.03807234765938848,5.166420632837861e-55,0.0820849986238988,9.0
252,12.0,12,0.06698437064841553,3.1335925147881087e-55,0.08126823924089167,12.0
253,16.0,16,0.12900580876058498,1.9006199352650016e-55,0.08045960674953244,16.0
254,9.0,9,0.07366256437171853,1.152784263199264e-55,0.07965902028589801,9.0
255,9.0,9,0.08876716637622539,6.991989996645917e-56,0.07886639979067495,9.0
256,9.0,9,0.13382387197772078,4.240856305369782e-56,0.07808166600115313,9.0
257,17.0,17,0.05257501831374222,2.572209372642415e-56,0.07730474044329974,17.0
258,22.0,22,0.0921142990824009,1.560123847707823e-56,0.07653554542391151,22.0
259,14.0,14,0.11006452028115521,9.462629465836378e-57,0.07577400402284548,14.0
260,13.0,13,0.07370242182578439,5.739374892529943e-57,0.07502004008532698,13.0
261,9.0,9,0.126096144755402,3.4811068399043105e-57,0.07427357821433388,9.0
262,28.0,28,0.09479782161023,2.111398028137322e-57,0.0735345437630571,28.0
263,13.0,13,0.08684146000597256,1.2806276389220833e-57,0.07280286282743559,13.0
264,18.0,18,0.06131181383139579,7.767399266816433e-58,0.0720784622387661,18.0
265,14.0,14,0.12309893555607494,4.7111658015535965e-58,0.07136126955638605,14.0
266,10.0,10,0.03537673838258537,2.8574665016319002e-58,0.0706512130604296,10.0
267,13.0,13,0.13762711491173982,1.733141042341547e-58,0.06994822174465536,13.0
268,19.0,19,0.13490838768299976,1.0512031797864597e-58,0.069252225309346,19.0
269,12.0,12,0.05860825040227285,6.375869581278994e-59,0.06856315415427791,12.0
270,17.0,17,0.08284634178600887,3.86716038337486e-59,0.06788093937176144,17.0
271,32.0,32,0.08715559960377886,2.3455513385429143e-59,0.06720551273974976,32.0
272,13.0,13,0.13632851835790602,1.4226488007562842e-59,0.06653680671501686,13.0
273,9.0,9,0.05892737624774327,8.628801156620959e-60,0.06587475442640295,9.0
274,11.0,11,0.09116268293787116,5.233632458054444e-60,0.06521928966812753,11.0
275,10.0,10,0.06476526728164589,3.1743585474772134e-60,0.06457034689316847,10.0
276,22.0,22,0.040908796386521194,1.925345783965791e-60,0.06392786120670757,22.0
277,11.0,11,0.0897389573499498,1.1677812485237086e-60,0.0632917683596407,11.0
278,19.0,19,0.09282869590055588,7.082951310671277e-61,0.06266200474215315,19.0
279,39.0,39,0.06454596804979003,4.2960271311739114e-61,0.06203850737735829,39.0
280,13.0,13,0.08122622818772487,2.6056721700142844e-61,0.06142121391500013,13.0
281,22.0,22,0.08291548476540794,1.580420060273613e-61,0.06081006262521795,22.0
282,19.0,19,0.057339049974580315,9.585732217808344e-62,0.06020499239237354,19.0
283,10.0,10,0.07110617653432104,5.814040485895939e-62,0.05960594270893937,10.0
284,10.0,10,0.11001319100571055,3.5263938115064237e-62,0.05901285366944784,10.0
285,16.0,16,0.012280080763463163,2.138865964899539e-62,0.05842566596450083,16.0
286,14.0,14,0.07460540424791388,1.2972877847274156e-62,0.057844320874838456,14.0
287,8.0,8,0.0608205824173235,7.868448159078602e-63,0.05726876026546736,8.0
288,18.0,18,0.045842569227488875,4.7724550528406004e-63,0.0566989265798469,18.0
289,18.0,18,0.05601252763887296,2.8946403116483003e-63,0.056134762834133725,18.0
290,21.0,21,0.07945864101300826,1.7556880978548265e-63,0.05557621261148306,21.0
291,8.0,8,0.09707853219384341,1.0648786602415064e-63,0.05502322005640723,8.0
292,17.0,17,0.06621801399745146,6.458815563101861e-64,0.05447572986918986,17.0
293,11.0,11,0.010978741245613212,3.917469664450395e-64,0.05393368730035602,11.0
294,21.0,21,0.09823736351157988,2.3760654599833272e-64,0.053397038145197084,21.0
295,16.0,16,0.099607905279853,1.4411565509640892e-64,0.05286572873835037,16.0
296,17.0,17,0.053404258837537986,8.741056336054323e-65,0.05233970594843238,17.0
297,43.0,43,0.0958664779990021,5.301718666092324e-65,0.05181891717272583,43.0
298,21.0,21,0.05690152093257617,3.21565492015576e-65,0.05130331033191911,21.0
299,10.0,10,0.07324555738493499,1.9503933001302485e-65,0.0507928338648985,10.0
300,17.0,17,0.04321937973953876,1.1829733350271e-65,0.050287436723591865,17.0
301,13.0,13,0.06859180792764429,7.175095973164411e-66,0.049787068367863944,13.0
302,15.0,15,0.05830612650042968,4.351915694104869e-66,0.04929167876046215,15.0
303,9.0,9,0.07209646981726935,2.6395702969591894e-66,0.04880121836201296,9.0
304,15.0,15,0.052778459599241934,1.600980313572529e-66,0.04831563812606777,15.0
305,11.0,11,0.02413655819452943,9.710436457780846e-67,0.04783488949419837,11.0
306,9.0,9,0.018652976514920937,5.889677430835424e-67,0.04735892439114091,9.0
307,11.0,11,0.047083016474464584,3.572269937619218e-67,0.046887695219988486,11.0
308,10.0,10,0.07478739014868889,2.166691241935792e-67,0.04642115485743125,10.0
309,14.0,14,0.0525399591768603,1.314164668364901e-67,0.045959256649044204,14.0
310,11.0,11,0.04095508566138617,7.970811632743974e-68,0.04550195440462157,11.0
311,23.0,23,0.04672712475942601,4.834541638053336e-68,0.0450492023935578,23.0
312,16.0,16,0.06885401383997057,2.9322977291366854e-68,0.044600955340274535,16.0
313,15.0,15,0.04963174270458748,1.7785284761271306e-68,0.04415716841969286,15.0
314,17.0,17,0.0618392728643606,1.078732049943093e-68,0.04371779725275094,17.0
315,20.0,20,0.07488020121670035,6.542840619051457e-69,0.043282797901965896,20.0
316,13.0,13,0.025989843168442862,3.968433437067895e-69,0.04285212686704019,13.0
317,16.0,16,0.043244736640346546,2.4069765506104637e-69,0.042425741080511385,16.0
318,20.0,20,0.022115781927952525,1.4599050751546033e-69,0.04200359790344555,20.0
319,21.0,21,0.043696204172953425,8.854771883513433e-70,0.04158565512117316,21.0
320,30.0,30,0.06879930217822174,5.37069063211228e-70,0.04117187093906774,30.0
321,15.0,15,0.05361630390639403,3.257488532207521e-70,0.04076220397836621,15.0
322,9.0,9,0.03040436380732988,1.975766668446166e-70,0.04035661327203115,9.0
323,9.0,9,0.03974693575589457,1.1983630608508849e-70,0.039955058260653896,9.0
324,16.0,16,0.045352046105048,7.268439378731378e-71,0.039557498788398725,16.0
325,11.0,11,0.06184059041973652,4.408531331463226e-71,0.039163895098987066,11.0
326,13.0,13,0.04976083066920241,2.6739094168362048e-71,0.03877420783172201,13.0
327,16.0,16,0.032566749443794424,1.6218080426054863e-71,0.038388398017552054,16.0
328,17.0,17,0.07022996832350918,9.836763020087603e-72,0.038006427075174314,17.0
329,16.0,16,0.03660312106011677,5.96629836401057e-72,0.0376282568071762,16.0
330,18.0,18,0.04199439550195781,3.6187428827657366e-72,0.03725384939621581,18.0
331,10.0,10,0.017395544541423887,2.194878508014299e-72,0.036883167401239994,10.0
332,16.0,16,0.014706130133414819,1.3312611094549933e-72,0.0365161737537404,16.0
333,11.0,11,0.042714576954327496,8.074506789675094e-73,0.03615283175404641,11.0
334,8.0,8,0.05466091745319295,4.8974359299957726e-73,0.0357931050676553,8.0
335,15.0,15,0.06331390579006294,2.970445045520691e-73,0.03543695772159864,15.0
336,10.0,10,0.04837403378189013,1.8016659930997877e-73,0.035084354100845025,10.0
337,26.0,26,0.036606338144655914,1.0927656633766312e-73,0.03473525894473856,26.0
338,12.0,12,0.06363099858888009,6.627958787191416e-74,0.03438963734347271,12.0
